,weight
4958,639055.7429005908
4959,50184704.55206146
4960,281654.1978880534
4961,4291301.778268894
4962,23532330290.462376
4963,868978296.9629514
4964,21455.402022584323
4965,21626.643893480115
4966,166223.1439859132
4967,1761894.098014871
4968,2935.4346880180155
4969,5489171.590507699
4970,399657.35807667044
4971,335.01083161911384
4972,30461093.585283805
4973,31649417.774804246
4974,129780710.50612715
4975,60416491.97665605
4976,65433.27378626173
4977,105549.83345157649
4978,411.3034259163855
4979,56556.41611526156
4980,12796861337.071226
4981,17776368.308318723
4982,32924661.863302592
4983,79429621.51917659
4984,1100287.097511102
4985,37211714.56220976
4986,302.9734352191861
4987,25856.053697064297
4988,698031430.194859
4989,153899.4603586189
4990,619611.0729872888
4991,499417.5540023035
4992,14332.498508694298
4993,292701510.824672
4994,18952148.84174884
4995,1283746.3576502495
4996,409743505.7883482
4997,1128483.015295629
4998,34104571.52487724
4999,580574.2933233355
5000,5783508.820086697
5001,40.64167358126684
5002,10617182.119295413
5003,3438186.5210851394
5004,3890.51602386877
5005,482059.085551292
5006,33714329487.56447
5007,2653123.1127899284
5008,538076.5760748297
5009,3342757.748822484
5010,1819771520247.408
5011,6172.289238856769
5012,2394.2108625873057
5013,1267.3634036151225
5014,88504.36476810295
5015,1227741.9417355978
5016,6096.132908066404
5017,23142626.733732745
5018,94691349.09785962
5019,169046.01033517264
5020,4964299.156628019
5021,4586583545.361219
5022,1803560.5907985144
5023,45450502.19023279
5024,177404.96148937882
5025,1908.9743674199576
5026,17666.54585990535
5027,39311.620794654336
5028,53324.861601208264
5029,73996756.78915729
5030,30990351.728184838
5031,13339708673.796
5032,38628.70257099632
5033,82555616.37553975
5034,3238619660.124188
5035,3182317.787433936
5036,139561893.2051952
5037,2081621.7509825192
5038,1119521.7892730157
5039,10411405.682345234
5040,127599.20535838623
5041,4340.114117590534
5042,25.24850218115504
5043,202453.77516554788
5044,667026081.7161676
5045,14139.02830051858
5046,135942.77130896374
5047,12232.907579965942
5048,15599.829389444403
5049,3460680.936268482
5050,708742.9647813265
5051,8379.17871680253
5052,2799760.2570030824
5053,124.46526517750449
5054,3229495.698618592
5055,6061336.216960021
5056,8413245.951771278
5057,2822674.1539679025
5058,46735985.78226133
5059,4558440.935012364
5060,22758083.487145144
5061,2608.947519723944
5062,265765.30475198885
5063,117040.03328150102
5064,1734729019.28817
5065,1559485.8175916402
5066,134517.10143524877
5067,41903.4868991652
5068,17024.277896212025
5069,21652772.024290163
5070,458762.6791305631
5071,13530974.65360635
5072,285958502.47330195
5073,89132.57290988775
5074,57417.51981036961
5075,233699.39684651245
5076,21829.348401396735
5077,30598.516522701953
5078,39230584.075058736
5079,110075974.23128952
5080,78414897.88296062
5081,698.277816032474
5082,38306.28160276643
5083,2557.7625477226666
5084,1706075.338086841
5085,851036.9784181305
5086,2233178305.9764934
5087,248674.51892518
5088,1327281.1402352883
5089,703187.5694468438
5090,280790.0918374163
5091,120273.10548704119
5092,1222390.6915470385
5093,46.53402014357969
5094,887739.9659103514
5095,9325.701136285174
5096,250651451.15811035
5097,590029.4620088313
5098,11442.873969178067
5099,93539.85163052278
5100,87780100.37878571
5101,209333.61712026972
5102,9257518.412271474
5103,3892.359691989855
5104,324339.9685377346
5105,1616171.13934435
5106,9490.434005835503
5107,58.095922241314156
5108,1225966.4691406407
5109,10960.20445665809
5110,3800498.1968374834
5111,22148873873.19723
5112,18962702.373866037
5113,1450.3484937020273
5114,3739610.170056777
5115,49836.45686693562
5116,17761.255757132174
5117,2666813.7662197473
5118,25188.76259974406
5119,632250832.8299187
5120,14288.008953849214
5121,2279039.516725068
5122,372033.94526562927
5123,619034.3949598357
5124,26067119.14740993
5125,336741.7037243957
5126,757454.8528806069
5127,672.5218123687952
5128,140453515.1271817
5129,574397254.8009782
5130,629.2916105161788
5131,1651.1898533334895
5132,881031.6190549557
5133,2658932.998030776
5134,1424.0797229764898
5135,402899662908.3432
5136,111470069.7739451
5137,8810440.890284441
5138,2908.6965006537216
5139,18145874.27569218
5140,9731931.977027973
5141,95499.04738562214
5142,2828098.633031898
5143,550121.5134965385
5144,73282.79178872
5145,19123155.19769768
5146,19507.3832328062
5147,2635270.4373549386
5148,128340725.80220443
5149,4479344.948888086
5150,1034170.436220141
5151,3383.416123720037
5152,5937.2770726743875
5153,27822.91496929307
5154,12035.985133940949
5155,7890.478424392784
5156,29801.77443245711
5157,1313277.3888865337
5158,40148.017809301055
5159,359.61519410223065
5160,3206.671149324045
5161,597305.0585771868
5162,138091.0427136362
5163,323927.2947154388
5164,90749.47702020386
5165,482265.5451566625
5166,13501750.518556632
5167,215574.931359449
5168,2078.5231736188575
5169,38769.05614492313
5170,10436.443287591646
5171,2985.3886021848966
5172,26040516.452637583
5173,2121392.655053985
5174,1489617.3193281004
5175,40722.25133321291
5176,103932540.72021237
5177,327777.68193390185
5178,1430719.412803766
5179,34444.145769085284
5180,1659837.2832452208
5181,122131.75662482566
5182,188251.12372137065
5183,317540.974741899
5184,21985798.44205858
5185,1842097.6310634678
5186,4331776.397899481
5187,2850566.038566736
5188,579724.117406663
5189,1444591.6438362822
5190,15096.094264375553
5191,5919011348.014296
5192,344048720.39302874
5193,22260939.120427363
5194,4618309.235494181
5195,391566.2960692114
5196,43938672633.08912
5197,41358356.092246175
5198,118279.33119803357
5199,237877389.56501698
5200,518848399.2760679
5201,119829965896.1935
5202,87865590.86732247
5203,104351.72549279091
5204,113050717.41362427
5205,534577863.3738636
5206,372855.6929723297
5207,4563.350257032134
5208,16624.704319125838
5209,443240.34965331806
5210,150954.83033557198
5211,248588.75127000606
5212,7099642.017024932
5213,55966.225644038284
5214,65879209.62875639
5215,4336.907159559561
5216,134425.74016833372
5217,5866550.67556934
5218,38893535.208676174
5219,17713.38985159583
5220,685844.0641829862
5221,5761800.876601234
5222,421836.22912201344
5223,2732.689107920972
5224,85631613.59763592
5225,209.9798047832914
5226,3134821.3049319247
5227,79969.3141067849
5228,122561.379676188
5229,476.89231828372056
5230,80584.50264051292
5231,11387242827.695467
5232,4374758.967056891
5233,14224326.48377244
5234,377515192.539265
5235,1235401.337045567
5236,151147.7586282963
5237,21986512678.75756
5238,70670.65184814963
5239,2559442318.138164
5240,7380161.284834958
5241,1201675.4984338067
5242,2.7613313697650703
5243,5785820.78007725
5244,453.7664292923396
5245,359742.0113450962
5246,6638244.374302633
5247,590742.0387356285
5248,0.18748591346510562
5249,1863350.2407400461
5250,697.3862031213383
5251,742006851.6829735
5252,584916.4105886695
5253,128981.25513189945
5254,17938.340535858308
5255,137121.75460500742
5256,1386.266994456309
5257,47743152.08133531
5258,5663.844632729638
5259,5915892.825744231
5260,108.44285502195932
5261,521530.2873096555
5262,39837.999858873736
5263,3266762.4305114346
5264,18161030.79454817
5265,6196989.229899742
5266,1065910.5794856676
5267,1321.1643627483675
5268,233095956.7982309
5269,60915.42025631491
5270,36502.167951956755
5271,3300359123.850948
5272,173.2510771489345
5273,544344.8631917089
5274,35862.60481239941
5275,2038615.927812515
5276,254156508.06336662
5277,109049353.7277904
5278,10921.972577910758
5279,176044.20777028953
5280,1704.7377404498889
5281,760888323.9680051
5282,135962.88254841024
5283,2822104.499755341
5284,1717812.830262334
5285,13661.84683774677
5286,265252.6980651233
5287,40904.067230162385
5288,1940794.643884046
5289,22679.22207036659
5290,117915.38403863223
5291,16145.563172001353
5292,597688.3040254897
5293,739923.0465891189
5294,2342139465.390987
5295,46906.78753908722
5296,442069.3066030885
5297,226941267.27296123
5298,19602.60798013619
5299,28141228.29744486
5300,165172.12545466868
5301,14072.95132163465
5302,1337.9033513045779
5303,10291905.80182225
5304,378.4466482895644
5305,288745.9153139601
5306,62799.4793832931
5307,1765246.839406488
5308,20520844004.26677
5309,7630.074302991965
5310,12092.9569277602
5311,2872.7683036092485
5312,1152567.061819803
5313,328040.41814332217
5314,34932184.392115116
5315,79674649.3138917
5316,9012900.865464123
5317,806.2516987844114
5318,4773122.682456074
5319,1.1059845671867632
5320,161713.19852875333
5321,142568693.93116108
5322,159734844.82791758
5323,2311399.2807804025
5324,147851462.02877948
5325,55297.55881682087
5326,15014.576692697347
5327,48051117.587739706
5328,3487472.3081149543
5329,8963.567077357955
5330,37999.57223454191
5331,6283.411647705676
5332,148439.81338850208
5333,9395904.287091458
5334,983237037.7311316
5335,468539.61924967816
5336,46811361.88170909
5337,860935.1326473708
5338,5513422.071895807
5339,80751.35211047619
5340,1719362.047872786
5341,629238103.8445069
5342,151156.66612002417
5343,232367.87539817987
5344,248810.0673267863
5345,214923.0581476482
5346,298387.75640272157
5347,154186.6629442056
5348,44827917.87395906
5349,2876925.9894758747
5350,56757.67721501553
5351,328.1592747819663
5352,2978.533719785582
5353,1709491.358033358
5354,15933.145415542276
5355,895085.3675102659
5356,179765954.99548066
5357,300327089.5247224
5358,16209055.91981815
5359,14366.13114660398
5360,180000.22124801786
5361,143130.6879339389
5362,518.9332561138725
5363,106345.88694779402
5364,154992.20806561012
5365,878760.9421320062
5366,229883.10444626963
5367,53640061.26963554
5368,270484067.31487685
5369,5086840.858533655
5370,7047601.801744345
5371,114509.97829789267
5372,312290.3844104294
5373,47862.76163520866
5374,20494243.444622375
5375,10444207.540362181
5376,3445.4779364185356
5377,16213.382631594126
5378,109664087.48166963
5379,1845433.1543406008
5380,3.20939913320723e+25
5381,6192242.973319115
5382,23394496.874088127
5383,100.64026793702756
5384,2025934.4022462522
5385,106588187.11426613
5386,246165.1277232245
5387,313666786.74713033
5388,1144046883.2409844
5389,572193.1979687588
5390,860.2874622119059
5391,2979.8169287715555
5392,791432464.1382018
5393,555543.2290565581
5394,6686.602722370661
5395,5646676.589643073
5396,2837038.110807669
5397,13267550684.655148
5398,850541.3871860637
5399,41775.1457314407
5400,3288.138293442004
5401,20092.97067344576
5402,1532406551.7254708
5403,1413993009927.0105
5404,4687601.065565795
5405,136106.82785136532
5406,10458439.330420991
5407,1117538.7085832034
5408,28571.847132006376
5409,3584867.890987677
5410,36632.115943708755
5411,688476.9413316373
5412,997780.4016637141
5413,11545703.41921467
5414,7543.189465694331
5415,4942.751172077567
5416,44157.633043623675
5417,1580356.3447155955
5418,93480161.62039536
5419,1690604.5877622894
5420,3197.743761091651
5421,366435.26834988577
5422,633998.7688338929
5423,6466915.274837083
5424,5818981.856159167
5425,362.89082643200067
5426,3252.9451681268442
5427,102789.23504381474
5428,13935703.02687718
5429,2886272.0083517972
5430,2833.8700017185815
5431,311882242.3423679
5432,9625705.512749216
5433,801689.3720841561
5434,302994278.8564508
5435,397.5485749588114
5436,7227285.791771682
5437,36042350374.2739
5438,621.547397834251
5439,61654845.232086
5440,512089.4006187832
5441,22365.741512197455
5442,4943.600649869621
5443,20917817.67314178
5444,1281421.339028083
5445,139.19454075232875
5446,155660134.40831688
5447,5271495.17546353
5448,136652.56741613656
5449,10817.236691669828
5450,3074.9164934825335
5451,373956.0593267479
5452,298063.8643945758
5453,7640508.186074795
5454,270649.1025995865
5455,11239393.822278572
5456,134.40499305921895
5457,48484845.23542507
5458,12257375.682471829
5459,1031198346.7960385
5460,18803.73225676343
5461,28804.26347824177
5462,49796.57775425091
5463,1389419595.6454866
5464,40723.548668510164
5465,141.50214362130657
5466,173178.02559531192
5467,36856.467920000214
5468,5422.532035195975
5469,334757.3224396901
5470,9756596.217573652
5471,4071855.9677189314
5472,5185.65917418105
5473,938672636.0076263
5474,68921.86180224353
5475,638027.6689573912
5476,1058430.2821113558
5477,9280698.356435781
5478,43652488.50762838
5479,332515.71868744027
5480,855.340480030515
5481,1735713.7912687105
5482,3613561.982486268
5483,1558838.6568098287
5484,2310.691582770446
5485,64.2523356269464
5486,11559743.265336407
5487,656812.4186859925
5488,741.1694991293814
5489,447723.0688512145
5490,24894546.41940387
5491,31840.29840366793
5492,6047.94943623994
5493,520085260.48566127
5494,799187.9520718212
5495,1606157.5238582918
5496,46379.26016248722
5497,522667.12793788454
5498,1304154.4393335865
5499,839832.063635252
5500,260800025.09357834
5501,290837440830.9389
5502,821.0771610257628
5503,86548310.5944497
5504,3216162115.094915
5505,480506.29113637656
5506,17763797.65073203
5507,87.27571978557546
5508,569034.0691850936
5509,3.066207296437045
5510,4418445.1923544
5511,388407.87060881115
5512,155975.8951180598
5513,3512.2689455639893
5514,5292696.510258793
5515,8425.102656098232
5516,15.918478828644608
5517,86974532260.84631
5518,4232776.222768201
5519,213213.7886897522
5520,10629313.10439045
5521,11814.144580296183
5522,41677157.65916976
5523,2942212.3120467314
5524,7864615.087911049
5525,3737638.6446702075
5526,71783.92298416722
5527,135022.85474632838
5528,50036.37196847102
5529,63217.365969800376
5530,33945.82751581024
5531,9127.007086138086
5532,1170441.479468441
5533,70584.54395503514
5534,19700.562566763238
5535,436614725.6645619
5536,947485.87021938
5537,29908.72746635984
5538,185.4635685366138
5539,5733.215484209583
5540,718579.5497702921
5541,2909236955.7684407
5542,34840168.241929956
5543,1961322.2239065038
5544,5522911.742345109
5545,163134.80397296674
5546,22789.515301672353
5547,49840.376236437965
5548,64924.46053460119
5549,179490.18501915218
5550,47.69276878787844
5551,10.05204401165717
5552,617972.885292751
5553,2162346.131438943
5554,2957068.001694904
5555,1193.6762904396548
5556,6236.307919776614
5557,558486.0131100112
5558,14102.171579677253
5559,12.984702893151074
5560,42447.774804897985
5561,1412419.2792293602
5562,2878840.0954723083
5563,340703.141279265
5564,3283813.460798025
5565,1047.57401542617
5566,3751.6828865568664
5567,8955.177342935616
5568,9932.408275593452
5569,98525.48131975856
5570,702444.4126619723
5571,1473.372644317966
5572,294646.7620340592
5573,57.80651019609414
5574,17959577.824946288
5575,2693376.119339097
5576,2728166.603014721
5577,0.6322292079495219
5578,34393.760880174275
5579,254688112.3121828
5580,805575993.3907168
5581,7481438.374230343
5582,90229.45196886816
5583,157949214.11827803
5584,117229.92249299731
5585,20025.38547011905
5586,652652.1945918108
5587,31378.642764900364
5588,108261462.51643239
5589,11953512.13364028
5590,36750.17839629591
5591,139046.92363906707
5592,18785666907.476288
5593,3349.3983359398803
5594,5069536.555858536
5595,1671731.03870876
5596,71342.8070161154
5597,247854.42506029102
5598,7566655359.482721
5599,15990726.927684158
5600,10581086.905879514
5601,14176377.665315604
5602,10604226.867229957
5603,534364950.85080206
5604,22650667.762494832
5605,124555437.73507626
5606,10778.910718550316
5607,2808.6485154626575
5608,773610.2965347017
5609,38257888.52880013
5610,32757547.10465569
5611,435854.3977838357
5612,163435.6308306402
5613,168140.33090086855
5614,7732186.956274016
5615,5280145.620308247
5616,11965216.183781885
5617,155854829.25197095
5618,36137521.53786498
5619,810049.4409119553
5620,642154258.2920166
5621,774133.455464597
5622,954559.7613671429
5623,355956.6133643539
5624,215178235.6465267
5625,67192879.27665654
5626,6998941.829164767
5627,89936.97122351929
5628,83418.18379210292
5629,10992610.244422447
5630,305.0539815924786
5631,768503.0748894982
5632,3822.1851288844236
5633,1298.274397259661
5634,191616.11771662408
5635,277181.8568684426
5636,2852892.709203155
5637,17107890.087084692
5638,155960.23752613578
5639,218573.07448930404
5640,3846840.858804356
5641,1586983.1340287754
5642,7878641.301359739
5643,132018414.71500504
5644,33830197184.576843
5645,143254.63015231327
5646,4315.377488189731
5647,7428.893653415373
5648,9823.93780470768
5649,3644851.2227442754
5650,839206.1489923547
5651,459627.80185728427
5652,96145197035.86935
5653,10233567267.94387
5654,92762.6468328771
5655,669981455.0988046
5656,413323.703052839
5657,19536.312075471924
5658,706410.5322751943
5659,25801606.045288287
5660,471947.16838553234
5661,424470190124.6068
5662,32850518.601981483
5663,136203896.01284072
5664,6647034.823494577
5665,18355324.05480739
5666,145041.17554838362
5667,156682108.89681503
5668,38355.8770257439
5669,9913613.282970008
5670,23417.11717109406
5671,607.1274825073178
5672,26125.433445056315
5673,223769.7152304264
5674,2194172.4481266644
5675,113583935.43621525
5676,3812.1483209443986
5677,245838104.59970734
5678,25203802.576917935
5679,194.71627594743697
5680,8713377981.661713
5681,1398601.5190089277
5682,522.9958392893219
5683,852776.4861418544
5684,23040829.23255827
5685,1002282.4346635508
5686,1365471357074.743
5687,57650.81213916223
5688,80813.35562791656
5689,186806591.70297164
5690,71396.75045317518
5691,6559.976279620257
5692,5353466.286726053
5693,363585.73295720544
5694,432751.7605419028
5695,2890097489.8004856
5696,330166113.2774972
5697,58703.669966347836
5698,60878.36262252008
5699,242959945653.52017
5700,1.0120575321180811
5701,5625354.918664298
5702,11165.440177443184
5703,39032300.716638006
5704,39279017.854110636
5705,2342544057.2723737
5706,7503.4965115474315
5707,471565779.89128417
5708,17771.709386742685
5709,2184069428.1746855
5710,1828338.8643644548
5711,28918.23855146715
5712,1086916785.7381396
5713,2421868.3286295547
5714,248320.4059931029
5715,20984230.746152688
5716,359770.30225480965
5717,1170.5036632096474
5718,14051.202192019455
5719,5565055.603687489
5720,42399701.380149566
5721,1527395.0106773525
5722,66399592.31060114
5723,29259.900055692913
5724,12537.40338770835
5725,488911.7122749701
5726,809649.2614636158
5727,1169.32794136981
5728,37300020.38742508
5729,72951714342.11327
5730,994582330.5885252
5731,1004716.5457783401
5732,210.59785806656365
5733,1443365.1265691817
5734,19570380.132822253
5735,527562.4661949932
5736,2046352.9170930793
5737,48048.0990117938
5738,140279.53219037247
5739,73969.6973226135
5740,52189.70228202248
5741,36600445.97694062
5742,4292.5968868388145
5743,148.05391431030355
5744,5447506.312365764
5745,19826.264884064414
5746,1581005.731982372
5747,433.328164674707
5748,2085.9195723015773
5749,1786262620.126213
5750,31438189.588194467
5751,7507467.034762946
5752,67040.16408465205
5753,12694433.26700029
5754,582366834.4942801
5755,96191579264.79883
5756,494078.44513665576
5757,7002.039495716142
5758,14127965.047721948
5759,13770.000820672423
5760,6220757.338500588
5761,41853729.68534989
5762,6926589.757705529
5763,289372939.17350477
5764,446058953.4913098
5765,940211.6997656082
5766,14292892.923457053
5767,77051486.65035136
5768,4324.865827916806
5769,110810.82127326303
5770,2100932.1078159455
5771,14948155.509348426
5772,6084076.747188159
5773,1836265.387643762
5774,89640.94850591841
5775,6572143.401260192
5776,10721.333271635072
5777,36104.158559440584
5778,14264696.894174816
5779,49469801.733233035
5780,1138.1047587081832
5781,104887.73064379972
5782,29826885.59517915
5783,1125.927505253774
5784,98119150.37074104
5785,240594828.4693683
5786,7890545.970555229
5787,129248938.99210519
5788,245.74625251831756
5789,2128162788.3567197
5790,62162.540820313065
5791,3532891.7673953613
5792,354282.6491163922
5793,2109.3535982609665
5794,2050754.7372375212
5795,211482022.80931154
5796,948716405101.4498
5797,25179389.769473057
5798,472270.90633118653
5799,14244592.34168779
5800,120360.80713203414
5801,9977135.010846224
5802,149.2131023070955
5803,4.266663341168753
5804,3452.8703931805894
5805,24030.988192008776
5806,9415080.831046958
5807,14996141.128627962
5808,414248.9592574383
5809,155.08029726711354
5810,63623.788270160636
5811,86040078.86028935
5812,461076.28253769735
5813,8229.874184239963
5814,18981271.312356733
5815,46233.01912843156
5816,1602431.493035052
5817,83890429.30087243
5818,281701.3677623764
5819,339.73657038685747
5820,36839.05237739241
5821,112772.84370153685
5822,46239363.56028611
5823,891.5252159432638
5824,9063420.63162319
5825,1533646.110737964
5826,188.32780790592906
5827,467709503.47247916
5828,2134140.607456543
5829,196088216.86732668
5830,2488.435243380716
5831,3194455.811383106
5832,181109358.09410453
5833,48522.87029438858
5834,2373.445874073158
5835,127855105.22016129
5836,50800.06631703293
5837,4551699484.452524
5838,24066.091475078734
5839,2512271.9140333124
5840,193743.22194559226
5841,1702.9276367987868
5842,1087257315.7449987
5843,337131.98898380017
5844,412316441.386717
5845,31954492.604600206
5846,2188745883961.8328
5847,64835492.15388256
5848,14855863.466246355
5849,19724.545260458126
5850,17272.532903502568
5851,6450.529433133859
5852,11722.129663917778
5853,78359.82583324662
5854,1384050306.3434575
5855,21775454.525045462
5856,62985.61437044944
5857,338665572923.94354
5858,3503179487.7023964
5859,76165911.95840853
5860,900488.1411097306
5861,166271450.6066145
5862,742278502.0138235
5863,6451469.769309546
5864,130786.47108711816
5865,3242566213794.7373
5866,7470.015264394071
5867,19266.189235658294
5868,169237424.43144408
5869,419301816.6849795
5870,41256639.98514275
5871,1941506.279176847
5872,130572.01013203588
5873,506616.38767853874
5874,1668806716.5296345
5875,10379413.802654719
5876,1251135409.2634037
5877,7262.139376836206
5878,1171099.7301195979
5879,3783318.4018133935
5880,758908.3210980638
5881,2795.305795243034
5882,1333746.415912274
5883,619.8858724302229
5884,425.2701963964998
5885,1527490.296295661
5886,90081.38097724698
5887,97229841.03858621
5888,669995.0112229761
5889,3851112.578910601
5890,1519747.9567311765
5891,22339230.626023117
5892,66030.32791714452
5893,0.5473961590524725
5894,683065.0329846714
5895,34915.13174883048
5896,1537417.2932476248
5897,23253512.744952753
5898,203726.0892813229
5899,116553936.23328918
5900,669007798.5270456
5901,306967.53077605844
5902,1019.9141096767526
5903,177098.76001975505
5904,561414.2913699946
5905,123096.28628572545
5906,97371.76404696224
5907,819193503233.3292
5908,1356353.8368386466
5909,568019.1063269088
5910,66560101.6140053
5911,8227.98318301003
5912,1628.3072584348329
5913,39658.70740250393
5914,20627350386.317146
5915,8899488.011439586
5916,261.5723454241527
5917,46351958.16626318
5918,62289.737574465034
5919,2216038.821409545
5920,7135417.487984015
5921,297132.36854234245
5922,9691314.857598837
5923,40003.24391866885
5924,19842201.55605428
5925,945639.7891286385
5926,9479.962640488346
5927,189407.46386728482
5928,3817238.180333668
5929,3135262.023040869
5930,2532520.0183870443
5931,19199777.36829478
5932,227697497.78651586
5933,97599.6470408194
5934,1646516.981872559
5935,70861097.86134255
5936,479.58078190850966
5937,1604228.2470064857
5938,5788471.465008591
5939,11836.461466252025
5940,1829716.6610535418
5941,661218.9683920643
5942,17767509.009145945
5943,1259.247594154377
5944,577887039.2137055
5945,8876875.673517851
5946,6829961.623753742
5947,2857177.1860006345
5948,69612.59411121566
5949,562232.9302122154
5950,2731.865289863096
5951,12641314.570670368
5952,17989502.028189998
5953,9366237.434532441
5954,191959.63203650742
5955,260213.30936102246
5956,23537.900496425573
5957,34989.92210586149
5958,36177380.769095875
5959,1.2751561781809144
5960,12121824995.59283
5961,447914302.42493564
5962,33419035.089210045
5963,73563472327.56573
5964,1330711.365186241
5965,7753600548.115499
5966,4448.8342568933385
5967,718911.1002404058
5968,81054.79884582554
5969,7645.05272247259
5970,391316.7142116372
5971,236561.93800138214
5972,22992.367660034848
5973,42603952.75058765
5974,25873.941016335983
5975,5963.591741491027
5976,32355.2361288166
5977,165968.66757400302
5978,384043995.35743153
5979,12446.587108435244
5980,5267088.815355542
5981,3477018.3671601163
5982,65446.293052900466
5983,33500.450167819065
5984,1453799893.3189952
5985,25659.30611906794
5986,21732946.87098497
5987,318270.882504961
5988,23188.901258689915
5989,1903828.1493201028
5990,85470.66511111689
5991,6173.483039637399
5992,398937.8264921596
5993,1941498555908.4187
5994,60727164.80195854
5995,2135479.154122043
5996,1737.3155661537319
5997,833386.5603939133
5998,957735.6863108142
5999,2540365.4723519795
6000,76838940.25157706
6001,25308047.950681817
6002,1083144488.329267
6003,98892.3799325387
6004,68001.96337691144
6005,1898475.800763995
6006,9246185.185079351
6007,12645996.916730892
6008,4375001.609329892
6009,554971.0057377565
6010,2675974305.739898
6011,45189.32960526614
6012,1174907962.3205044
6013,5985035.661581885
6014,424349145.71158975
6015,76364726.62246229
6016,493456.8463347992
6017,905195.187448951
6018,6018559.108693007
6019,1389.377064511774
6020,11428.760866764305
6021,494462.29696450813
6022,26659999.95850927
6023,11686.748505291236
6024,610036.5458229288
6025,22140206.049720313
6026,34756084.665772445
6027,14761336.092324674
6028,83384.53087629173
6029,34.67686585539884
6030,984.1749853235326
6031,641708.789237762
6032,3976277.61817528
6033,8143495262.069343
6034,21790.74680027459
6035,153442617384.34857
6036,433.43913398965356
6037,2292261.630498088
6038,4379.93822056905
6039,4280121.783558957
6040,2727.8922434551428
6041,2550392.7261914937
6042,2540878536.298362
6043,7438.415330120106
6044,2437266.1762105036
6045,755884.0233961066
6046,149912.2534682224
6047,1002100065.5219713
6048,505983.66785833
6049,30800.208012334
6050,4549263.9261455275
6051,151173.41143854702
6052,3327181.981119325
6053,1370636.1398443684
6054,2448619.679276542
6055,53172.725433791886
6056,2506.4528687190113
6057,264.65908214025956
6058,199.7349207934329
6059,2996860117.4292545
6060,614562.0331451618
6061,624661.9126892762
6062,3080726.179544536
6063,42452304178.360985
6064,220248.64811187063
6065,45061.00930356482
6066,24525.65295541514
6067,846415.4563635003
6068,1814.1946585621822
6069,11317.23915672345
6070,9427193.092981314
6071,12601929.424445186
6072,71116592.7999624
6073,645007084.8088187
6074,15.859606518344014
6075,4104107.6903420244
6076,4415020.918610431
6077,255.73363071132266
6078,112622.11998545624
6079,296565021.6968303
6080,1796415.549097408
6081,27293.48539366203
6082,217222.94117560977
6083,159861.46793099324
6084,942478759.9816417
6085,718449761.0670081
6086,154629.51825994992
6087,73989.40270059009
6088,319.18783617182294
6089,29749018.201809924
6090,47257.603257729046
6091,486941.34303662094
6092,230728.34082510363
6093,363524004.2252152
6094,4081293.968558121
6095,1015225644.2362981
6096,653727.7729115841
6097,58162481656.10375
6098,3095.2573819241734
6099,6742.154220332041
6100,1418028.499600409
6101,1104550.1908508723
6102,574.1160542598327
6103,8022390.156708297
6104,9865338.51336515
6105,337.53352078598994
6106,10946095.589858558
6107,7455361.356281321
6108,3632.1602594604856
6109,28238.378418988505
6110,8746316.050331406
6111,3.36851317067403e+27
6112,5832726.047475108
6113,28267201.12496111
6114,32278.808463942198
6115,2805.1152716599877
6116,76470.12468885936
6117,7796.4112308061885
6118,4151329.816252508
6119,268187.18739387736
6120,23593233214.297565
6121,1967197.3940699184
6122,2530783.0565970656
6123,5600817.328298264
6124,8917623.64186512
6125,3682.3185046900167
6126,29496549.11481408
6127,63.19290935431586
6128,3734793.076038252
6129,65469.39580135049
6130,17256.568809272358
6131,35045.13805560188
6132,2537.9140510492375
6133,511489964.63279444
6134,23900.70622503199
6135,104791.65576339909
6136,379216.10237734375
6137,312938.51620552957
6138,884468.5677901563
6139,1675820657.7124817
6140,1262005906.4693558
6141,85142.7292084535
6142,6289299.001117224
6143,184593.59066123978
6144,161122.214042072
6145,68041306.11910829
6146,146911.65782120507
6147,16500.431279540382
6148,16114.711906791334
6149,26817578.55295984
6150,4281.34128125499
6151,988948.7787259364
6152,75098250758.85255
6153,2689.748474361018
6154,2626661.233282752
6155,21.253244754612812
6156,9720059.520593278
6157,8351108.802308566
6158,2271254.9803314563
6159,25.771334274295956
6160,3370465.6808422967
6161,143591426.79387513
6162,20986128.14117033
6163,6478.806325234676
6164,78578.30110082678
6165,15021401.710072577
6166,228658.43769740843
6167,1707.1012734773024
6168,743709.342160086
6169,10957296.639021555
6170,7768872.4681815095
6171,80281.27345387677
6172,220346.36753696433
6173,2893.8200309211416
6174,234674.15494773185
6175,281167.01657916314
6176,285.3171743787709
6177,15453.676266196813
6178,1136713.9436409888
6179,20784.3159841965
6180,5838.935937669749
6181,397292.1753406375
6182,268598481.2816642
6183,1949100.3894378084
6184,152202.16129665263
6185,2306564.4934973684
6186,1540925274.079652
6187,46847728.11970501
6188,2529532.7617035965
6189,875319233.5495162
6190,1370.474511677058
6191,23581912.996305563
6192,77550505.41373937
6193,28087338.88901222
6194,12906.839117571724
6195,293.0403937905881
6196,207595.3163156458
6197,566151461854.2483
6198,302.90622139108785
6199,20204595775.397312
6200,12532056.540815989
6201,65809810.21452872
6202,399650.12167958263
6203,2829250.246426133
6204,10831610.648044039
6205,3559.2883854402685
6206,13395.106326088076
6207,9261.90416688939
6208,145193.18432214455
6209,56743425.83701801
6210,58012.19254608903
6211,40912.2418264
6212,27924.675159111117
6213,542563.7308899907
6214,11651.315345911014
6215,710297.5207326415
